ANO,TABELA_DICIONARIO,VARIAVEL_ORIGINAL,DESCRICAO_OFICIAL,NOTA_OFICIAL,DICIONARIO
2025,Tabela_de_Escola,IN_PROF_SEGURANCA,"Profissionais que atuam na escola - Segurança, guarda ou segurança patrimonial",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_SEGURANCA,"Quantidade de profissionais que atuam na escola - Segurança, guarda ou segurança patrimonial","Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PROF_MONITORES,"Profissionais que atuam na escola - Técnicos(as), monitores(as), supervisores(as) ou auxiliares de laboratório(s), de apoio a tecnologias educacionais ou em multimeios/multimídias eletrônico/digitais",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_MONITORES,"Quantidade de profissionais que atuam na escola - Técnicos(as), monitores(as), supervisores(as) ou auxiliares de laboratório(s), de apoio a tecnologias educacionais ou em multimeios/multimídias eletrônico/digitais","Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PROF_GESTAO,"Profissionais que atuam na escola - Vice-diretor(a) ou diretor(a) adjunto(a), profissionais responsáveis pela gestão administrativa e/ou financeira",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_GESTAO,"Quantidade de profissionais que atuam na escola - Vice-diretor(a) ou diretor(a) adjunto(a), profissionais responsáveis pela gestão administrativa e/ou financeira","Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PROF_ASSIST_SOCIAL,Profissionais que atuam na escola - Orientador(a) comunitário(a) ou assistente social,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_ASSIST_SOCIAL,Quantidade de profissionais que atuam na escola - Orientador(a) comunitário(a) ou assistente social,"Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PROF_TRAD_LIBRAS,Profissionais que atuam na escola - Tradutor e Intérprete de Libras para atendimento em outros ambientes da escola que não seja sala de aula,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_TRAD_LIBRAS,Quantidade de profissionais que atuam na escola - Tradutor e Intérprete de Libras para atendimento em outros ambientes da escola que não seja sala de aula,"Em 2023: 
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PROF_AGRICOLA,"Profissionais que atuam na escola - Agrônomos(as), horticultores(as), técnicos ou monitores(as) responsáveis pela gestão da área de horta, plantio e/ou produção agrícola",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_AGRICOLA,"Quantidade de profissionais que atuam na escola - Agrônomos(as), horticultores(as), técnicos ou monitores(as) responsáveis pela gestão da área de horta, plantio e/ou produção agrícola",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PROF_REVISOR_BRAILLE,"Profissionais que atuam na escola - Revisor de texto Braille, assistente vidente (assistente de revisão do texto em Braille)",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_REVISOR_BRAILLE,"Quantidade de profissionais que atuam na escola - Revisor de texto Braille, assistente vidente (assistente de revisão do texto em Braille)",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ALIMENTACAO,Alimentação escolar para os alunos - PNAE/FNDE,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_SERIE_ANO,Forma de organização do ensino - Série/Ano (séries anuais),,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PERIODOS_SEMESTRAIS,Forma de organização do ensino -  Períodos semestrais,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_FUNDAMENTAL_CICLOS,Forma de organização do ensino - Ciclo(s) do Ensino Fundamental,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_GRUPOS_NAO_SERIADOS,Forma de organização do ensino - Grupos não-seriados com base na idade ou competência (art. 23 LDB),,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MODULOS,Forma de organização do ensino - Módulos,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_FORMACAO_ALTERNANCIA,Forma de organização do ensino - Alternância regular de períodos de estudos (proposta pedagógica de formação por alternância com tempo-escola e tempo-comunidade),,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_PED_MULTIMIDIA,Instrumentos e materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino e aprendizagem - Acervo multimídia,"Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_PED_INFANTIL,Instrumentos e materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino e aprendizagem - Brinquedos para Educação Infantil,"Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_PED_CIENTIFICO,Instrumentos e materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino e aprendizagem - Conjunto de materiais científicos,"Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_PED_DIFUSAO,Instrumentos e materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino e aprendizagem - Equipamento para amplificação e difusão de som/áudio,"Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_PED_MUSICAL,"Instrumentos e materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino e aprendizagem - Instrumentos musicais para conjunto, banda/fanfarra e/ou aulas de música","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_PED_JOGOS,Instrumentos e materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino e aprendizagem - Jogos Educativos,"Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_PED_ARTISTICAS,Instrumentos e materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino e aprendizagem - Materiais para atividades culturais e artísticas,"Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_PED_PROFISSIONAL,Instrumentos e materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino e aprendizagem - Materiais para Educação Profissional,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_PED_DESPORTIVA,Instrumentos e materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino e aprendizagem - Materiais para prática desportiva e recreação,"Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_PED_INDIGENA,Instrumentos e materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino e aprendizagem - Indígena,"Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_PED_ETNICO,Instrumentos e materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino e aprendizagem - Materiais pedagógicos para a educação das relações étnico-raciais,"Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_PED_CAMPO,Instrumentos e materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino e aprendizagem - Materiais pedagógicos para a educação do campo,"Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_PED_BIL_SURDOS,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Materiais pedagógicos para a educação bilíngue de surdos",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_PED_AGRICOLA,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Equipamentos e instrumentos para atividades em área de horta, plantio e/ou produção agrícola",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_PED_QUILOMBOLA,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Materiais pedagógicos para a educação escolar quilombola",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_PED_EDU_ESP,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Materiais pedagógicos para a educação especial",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_PED_NENHUM,Instrumentos e materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino e aprendizagem - Nenhum,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_ESP_QUILOMBOLA,Materiais didáticos específicos para atendimento à diversidade sociocultural - Quilombolas,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_ESP_INDIGENA,Materiais didáticos específicos para atendimento à diversidade sociocultural - Indígena,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_MATERIAL_ESP_NAO_UTILIZA,Materiais didáticos específicos para atendimento à diversidade sociocultural - Não utiliza,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EDUCACAO_INDIGENA,Escola Indígena,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,TP_INDIGENA_LINGUA,Escola Indígena - Língua em que o ensino é ministrado (apenas para escola indígena),,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,CO_LINGUA_INDIGENA_1,Escola Indígena - Língua em que o ensino é ministrado (apenas para escola indígena) - Língua Indígena - Código da língua Indígena 1,De 2007 a 2018: Apenas uma Língua Indígena,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,CO_LINGUA_INDIGENA_2,Escola Indígena - Língua em que o ensino é ministrado (apenas para escola indígena) - Língua Indígena - Código da língua Indígena 2,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,CO_LINGUA_INDIGENA_3,Escola Indígena - Língua em que o ensino é ministrado (apenas para escola indígena) - Língua Indígena - Código da língua Indígena 3,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_BRASIL_ALFABETIZADO,Escola cede espaço para turmas do Programa Brasil Alfabetizado,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_FINAL_SEMANA,Escola abre aos finais de semana para a comunidade,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EXAME_SELECAO,A escola faz exame de seleção para ingresso de seus alunos (avaliação por prova e/ou análise curricular),,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_RESERVA_PPI,"Reserva de vagas por sistema de cotas para grupos específicos de alunos - Autodeclarado preto, pardo ou indígena (PPI)",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_RESERVA_RENDA,Reserva de vagas por sistema de cotas para grupos específicos de alunos - Condição de Renda,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_RESERVA_PUBLICA,Reserva de vagas por sistema de cotas para grupos específicos de alunos - Oriundo de escola pública,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_RESERVA_PCD,Reserva de vagas por sistema de cotas para grupos específicos de alunos - Pessoa com deficiência (PCD),,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_RESERVA_OUTROS,Reserva de vagas por sistema de cotas para grupos específicos de alunos - Outros grupos,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_RESERVA_NENHUMA,Reserva de vagas por sistema de cotas para grupos específicos de alunos - Sem reservas de vagas para sistema de cotas (ampla concorrência),,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_REDES_SOCIAIS,A escola possui site ou blog ou página em redes sociais para comunicação institucional,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ESPACO_ATIVIDADE,A escola compartilha espaços para atividades de integração escola-comunidade,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ESPACO_EQUIPAMENTO,A escola usa espaços e equipamentos do entorno escolar para atividades regulares com os alunos,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ORGAO_ASS_PAIS,Órgãos colegiados em funcionamento na escola - Associação de Pais,"Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ORGAO_ASS_PAIS_MESTRES,Órgãos colegiados em funcionamento na escola - Associação de Pais e Mestres,"Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ORGAO_CONSELHO_ESCOLAR,Órgãos colegiados em funcionamento na escola - Conselho Escolar,"Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ORGAO_GREMIO_ESTUDANTIL,Órgãos colegiados em funcionamento na escola - Grêmio Estudantil,"Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ORGAO_OUTROS,Órgãos colegiados em funcionamento na escola - Outros,"Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ORGAO_NENHUM,Órgãos colegiados em funcionamento na escola - Não há órgãos colegiados em funcionamento,"Em 2019:
Existe adicionalmente a categoria ""9 - Não informado"".",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,TP_PROPOSTA_PEDAGOGICA,O projeto político pedagógico ou a proposta pedagógica da escola (conforme art. 12 da LDB) foi atualizado nos últimos 12 meses até a data de referência,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EDUC_AMBIENTAL,A escola desenvolve ações na área de educação ambiental?,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EDUC_AMB_CONTEUDO,Informe de qual(quais) forma(s) a educação ambiental é desenvolvida na escola: Como conteúdo dos componentes/campos de experiências presentes no currículo,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EDUC_AMB_CURRICULAR,"Informe de qual(quais) forma(s) a educação ambiental é desenvolvida na escola: Como um componente curricular especial, específico, flexível ou eletivo",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EDUC_AMB_EIXO,Informe de qual(quais) forma(s) a educação ambiental é desenvolvida na escola: Como um eixo estruturante do currículo,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EDUC_AMB_EVENTOS,Informe de qual(quais) forma(s) a educação ambiental é desenvolvida na escola: Em eventos,,dicionário_dados_educação_básica_2025.xlsx
